,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
392,2.0,15902.94528,5.257789016,346.5845565,347.353336,15.98941896,4.129656597,2.227727884,199.5887185,6.7,1
394,2.0,24283.65879,8.855544474,329.004205,333.6237939,16.51623165,4.22318436,3.802116117,194.6776872,8.7,1
395,0.0,16911.20377,6.89050548,320.1008753,520.1113582,12.85423898,4.216771266,4.025762216,196.5626846,7.1,1
397,2.0,25653.69023,5.929307622,328.3295797,529.0525353,13.53940958,3.672413081,3.603325615,232.2344791,5.0,1
400,0.0,37356.7464,8.565487273,256.4738386,380.2401927,5.567692791,4.240489933,4.213405262,208.3794303,6.3,1
402,2.0,15417.93283,7.728859875,315.4049171,424.461152,15.28426758,4.124261467,3.896090487,272.4721781,5.8,1
403,0.0,13839.71343,8.08824197,321.2961415,369.9693333,14.89609216,4.214711784,5.661104287,206.3641219,7.1,1
404,0.0,19663.46943,8.433448388,283.2704951,431.3047161,20.69619806,4.110429972,4.388551012,158.0403984,8.0,1
406,0.0,20834.29428,5.036010053,378.9986845,411.1144853,17.76964143,4.379741979,3.15633142,249.6709994,4.7,1
407,1.0,10389.54254,6.295405022,327.1938979,403.189913,15.06704165,4.300773363,3.218709224,214.5176104,8.2,1
408,0.0,25740.41259,2.484379977,435.6727646,352.3536228,16.92441864,3.52788547,4.498684931,196.6159916,6.4,1
409,2.0,28827.36019,4.945555199,389.8892709,593.3962245,12.07920712,4.08367967,4.366031351,179.6452245,7.0,1
412,1.0,36438.31088,5.551660447,337.9638906,367.9979774,20.16073442,3.989127058,4.823082014,220.9600411,6.9,0
413,0.0,26831.61041,6.202721182,318.3766764,498.1423861,9.657360417,3.998357069,3.323069564,188.216604,5.7,0
414,2.0,17925.35212,8.43547011,303.7341659,552.3087055,10.33998559,4.074492323,5.235111121,177.2137917,5.6,0
415,2.0,26736.08557,10.41658888,309.4168828,557.4956847,16.51972223,4.128381718,3.663922184,193.6333668,7.4,0
416,1.0,31414.52581,4.528076191,349.7346616,567.0272739,15.96353978,4.304370523,4.012517558,206.8897483,6.3,0
417,2.0,19666.99279,8.00861831,340.2378243,482.8424352,11.36042703,8.927883933,4.051733473,208.4907383,9.9,0
419,1.0,22229.23009,9.922077893,295.1318312,449.1471915,12.00154741,4.16554799,3.902837834,166.2599616,5.0,0
420,0.0,18340.04681,8.832137592,335.9701137,517.4321968,23.37326504,3.966456259,2.637364885,192.2649447,6.5,0
421,0.0,21230.43141,6.485594271,336.9748613,532.5727848,18.26368767,9.041577915,4.527364378,214.6386028,6.5,0
422,1.0,23920.25478,7.018164992,303.7916881,484.5857912,13.43350592,4.225393061,2.722908161,225.7841009,6.3,0
423,2.0,19384.03743,9.868237892,325.4968479,386.0553312,11.26512723,4.223502754,4.069358772,180.5317069,8.0,0
425,1.0,40879.78957,7.030699301,310.6324499,370.27088,14.3753683,4.314242281,3.145842903,223.2883936,7.6,0
426,2.0,19947.92418,7.488703143,334.0980227,441.0026117,10.78050121,8.999741381,5.454487652,173.3250224,6.9,0
427,1.0,14673.67067,6.240247621,366.8176388,442.3374864,19.62602199,4.216806728,4.218831154,208.9056452,9.9,0
428,0.0,18308.50267,6.548097821,362.3328717,394.1809845,11.29178773,8.837419903,4.496626599,178.2716356,7.6,0
429,1.0,31101.68428,3.692065358,343.8272757,530.2214099,13.67547972,4.268787413,3.44672846,223.595839,7.0,0
430,1.0,15489.32566,5.620298799,361.9704241,423.4208384,15.37154969,4.336579235,3.60090567,208.0427107,8.1,0
431,1.0,23432.96269,5.927868127,328.359206,325.3877076,14.03355283,4.120192301,3.832597167,213.4231392,7.2,0
432,1.0,25396.01178,4.960558358,342.4535457,444.6785788,16.11543236,3.787412082,5.048833995,199.6777845,7.5,0
433,0.0,27554.34526,5.681716197,362.4895603,519.0316251,14.48221298,4.036512375,2.977359946,234.8765244,8.4,0
434,2.0,29072.16965,12.0625362,287.6981571,469.983324,13.14249297,8.868281067,3.476213304,175.274076,6.1,0
436,2.0,39960.29895,6.697657121,297.1855495,437.7279153,15.96749019,4.024106582,4.144998518,243.6880749,6.4,0
437,2.0,12224.6246,2.981378966,387.0987201,485.6972741,13.2043938,4.147848977,2.850183766,225.399307,9.5,0
439,1.0,21910.76357,9.752878652,319.3567433,352.456041,14.1541096,4.193203427,5.120887965,153.6733815,5.9,0
443,1.0,26703.85347,6.509065395,341.3418987,374.0728447,8.811986112,4.301355993,3.422470521,210.954754,7.9,0
445,2.0,22888.78806,7.663987986,319.4634909,325.5375394,16.78830607,4.093698023,4.410697353,201.1268956,6.7,0
447,1.0,20868.62798,6.962789991,330.9342898,422.039495,16.12897565,4.366868961,4.567087634,205.9410721,9.1,0
448,2.0,12677.8415,7.295211586,333.5825418,589.5522114,14.85222533,3.702027304,3.611057441,174.1610935,8.1,0
449,0.0,26177.78951,3.914353184,334.1611267,380.4599178,9.633631144,3.760081807,3.696640141,232.5818483,7.1,0
451,1.0,8896.195118,7.837861189,328.9398171,430.8368251,12.26349197,4.348136899,3.15994937,169.6882249,8.0,0
452,2.0,20988.42941,6.422359011,320.9488442,381.3573499,15.39645507,8.983968597,3.993409764,192.9559825,7.0,0
453,0.0,21144.97526,7.607610853,322.7330944,306.3559039,14.17100954,4.176485505,4.063613621,166.1618369,5.5,0
454,2.0,22372.30327,2.993744061,366.1462494,341.7601979,14.69290181,4.378381708,2.544733701,248.5774824,8.5,0
455,0.0,14859.05966,8.261778152,327.1722524,445.037456,19.923704,8.956176041,3.357439471,176.8536963,7.3,0
458,0.0,2552.962804,9.202633941,347.9751368,517.4274709,13.96342114,3.770198147,2.283475159,144.2363578,8.7,0
459,0.0,7013.211787,8.451601045,355.2138966,419.788898,17.92939462,3.545053526,4.192932215,168.6139666,8.6,0
460,0.0,10859.55375,8.263503442,341.3024863,358.0562635,12.06531693,8.869473399,3.878447314,180.8542106,7.2,0
463,1.0,18409.03732,3.72377618,348.2098631,389.6832344,13.20542545,4.115638595,2.856175487,206.2698099,6.4,0
464,2.0,26132.21181,6.304459107,309.2370093,326.0262267,8.138227491,3.85200248,2.956748075,238.5124406,6.7,0
465,1.0,28001.11818,7.208945955,331.5874839,365.0915872,11.78877657,4.203864908,3.946989523,201.3794591,5.4,0
466,0.0,21575.24522,7.442998712,333.0796301,444.1166326,15.83056478,3.913381631,4.53159367,185.8259753,7.5,0
468,2.0,29542.33817,8.117114133,301.0221822,456.3084539,16.34683848,3.864867264,4.649382034,188.6540373,4.4,0
469,2.0,10676.50848,3.445514571,397.754946,492.2064736,12.81273221,4.294313924,3.407349428,217.2668424,10.3,0
470,0.0,21078.88717,6.234231482,331.4956368,447.9877914,12.93630433,4.108142585,4.702310753,198.3232608,6.6,0
472,2.0,13454.63478,6.947895137,356.7681193,471.3686946,16.47783972,4.234113872,3.374326523,173.3571506,7.9,0
476,1.0,20015.39811,8.385216673,356.0917613,377.6820972,17.74094364,3.656198142,4.939109441,190.0596949,8.2,0
479,0.0,19185.79188,4.942929901,329.1439121,459.0835568,13.37094975,8.899002533,4.382161619,196.2739637,4.8,0
481,1.0,25394.10472,7.692154202,313.6480717,434.7197472,18.00670264,4.110417359,4.587086719,201.8640323,5.9,0
482,2.0,18476.61917,8.226228135,334.8899106,518.043369,10.63879836,4.161340829,3.861956077,178.9228576,7.7,0
483,2.0,20229.10815,9.186893055,335.6387257,379.222873,14.97934763,4.309797652,3.096163272,190.3139043,7.8,0
484,2.0,23894.13601,9.494581698,318.0260869,494.1291249,19.11602216,4.115204913,3.841221574,168.4442145,6.1,0
485,2.0,17342.31408,7.842974788,322.1069975,444.4534957,17.47278848,4.212752559,4.543685761,193.1678535,5.0,0
486,2.0,15049.5842,8.630380615,356.805465,441.2980876,17.85305375,4.325277845,4.97857536,200.7359412,8.7,0
487,1.0,30253.8511,6.269309001,320.4781059,529.7465288,17.97327721,8.901620832,4.978556095,221.3568855,7.7,0
490,0.0,21443.26475,5.980401833,312.3152294,412.9967634,11.96510684,4.151360063,2.840910756,204.3429275,6.6,0
491,1.0,29616.49287,7.108628055,328.9985402,530.7996675,11.89939783,4.236154342,2.355934229,195.5668895,6.5,0
495,2.0,15288.21377,7.599751702,342.4477002,334.9373022,9.237117976,3.666222645,5.45860969,158.3427412,6.3,0
496,2.0,11826.29428,3.688504447,356.1666135,543.3479764,8.828688919,4.114251448,4.247240149,181.2587047,6.0,0
498,2.0,25993.71141,7.29455407,329.6952227,566.7547238,11.97427024,4.122878945,6.032994877,178.3265554,6.4,0
500,1.0,26853.94949,9.0646128,312.2019838,375.5473617,15.51403298,4.314679948,4.881101138,191.7555714,6.1,0
501,1.0,19156.12313,6.878347939,331.4776493,506.7568077,14.52615101,8.79933315,4.143224936,168.2952871,5.8,0
503,1.0,22274.36837,9.727103318,319.0304951,492.1354893,11.89467313,8.961427805,2.950360943,184.7845747,5.3,0
504,1.0,40149.31656,8.124231912,318.7916672,355.5464203,17.34880167,4.17762671,3.662563465,212.5929905,5.4,0
505,0.0,16544.27559,7.039310851,363.0368508,278.7532038,17.0525396,3.813296746,4.11748804,207.0655873,9.9,0
508,0.0,8777.686784,8.4561779,358.2920642,596.8258366,16.78521507,9.332012268,4.604633154,173.6402158,9.4,0
511,1.0,21891.67716,7.628746942,339.8290139,379.2701222,7.654955683,4.174718336,4.237643894,202.3290442,7.3,0
514,1.0,19835.98077,9.345981465,323.3933402,596.0763683,14.38072463,3.920551576,4.644211645,152.9540623,5.6,0
515,1.0,41411.60171,5.895464025,310.1605449,509.7678877,22.68683674,4.314174398,3.403136416,233.5150425,5.7,0
516,2.0,45510.58432,7.070185248,307.6214615,420.124761,21.94018962,4.091870437,4.091205593,226.5864876,5.4,0
518,1.0,29072.03812,10.71147541,297.0132721,467.2180731,15.91376093,3.210559358,4.286478967,169.3972377,5.0,0
521,0.0,23502.8578,5.2390132,335.5487189,471.1317159,13.89151934,4.170562346,5.989542791,202.809081,7.0,0
522,0.0,16173.72709,6.341797302,318.7889329,387.1304829,12.04291419,3.979910807,4.240821478,194.5001438,5.8,0
523,1.0,12856.92869,7.400019481,361.7796821,587.022609,15.92692077,4.368830721,3.815468994,183.1066249,8.4,0
524,1.0,41839.45645,7.924762107,312.3299474,357.2589703,15.59896478,4.014974443,4.296479909,213.4710813,5.9,0
526,0.0,9651.874826,4.338353353,369.2977086,528.1216265,18.66140305,4.010064899,3.290372492,217.7366692,10.3,0
527,0.0,18949.97554,6.662948925,347.132562,332.8553213,18.32840115,4.214914588,4.22512093,182.9053594,8.2,0
528,1.0,30879.02668,6.856967134,336.0488317,352.6021464,10.56645201,4.17477693,4.686019916,208.4440851,7.3,0
529,0.0,18140.59427,4.930380712,320.7993822,350.1166859,14.33883976,4.17952233,3.87905374,226.1059008,8.8,0
530,1.0,27867.48676,7.327729345,318.4083972,573.7237623,13.19171963,8.826835329,4.694311216,198.8844095,6.6,0
531,1.0,39657.27211,9.900159427,288.1578825,319.4340326,11.58737783,9.59207817,4.600885755,197.5410721,6.1,0
532,1.0,27296.29404,8.86926796,312.0157982,385.8128184,13.93868558,4.120885794,4.807495942,177.8913689,5.9,0
533,1.0,19646.23342,9.092721173,314.2375769,491.750448,15.49632541,3.905734949,3.577674921,163.3443524,5.4,0
534,0.0,27218.82198,11.54319047,289.9757767,303.2563429,16.56939117,4.272477723,3.665205612,160.496448,5.0,0
535,0.0,15000.18777,7.641833653,334.1031198,517.4283917,17.5306595,3.657531132,4.963184434,163.2566344,6.5,0
537,2.0,9694.354896,6.577127954,368.504321,323.7440125,13.92500999,8.926736791,2.842393186,179.4098037,8.7,0
538,2.0,10603.09802,7.840260507,352.8356398,376.2411457,13.3748312,4.09351091,2.83390143,187.6434114,8.4,0
541,2.0,26640.07219,9.242652787,316.7644065,365.8353748,12.51573371,4.008828233,3.067626699,148.7377009,4.3,0
544,2.0,11310.95831,5.31081523,364.4050673,607.9158477,8.457141855,4.352785493,4.290071516,196.5476964,8.3,0
546,2.0,49074.73041,5.667433467,301.9750112,351.5203926,15.98737034,8.94645645,3.721765769,207.3974729,3.4,0
547,2.0,17100.88743,5.948784613,357.2657321,499.0950566,20.72580591,4.121812814,3.342409054,182.1928474,7.5,0
548,2.0,26189.64706,7.279433195,317.1841649,564.6475642,19.42689332,3.941708785,4.931878079,191.8584841,7.0,0
550,1.0,25222.956,7.277442762,316.5623313,377.68222,5.914617068,4.143835801,3.949014618,237.5796125,7.5,0
556,0.0,4343.356611,5.780822621,386.7004633,471.9253772,16.17062839,4.154531201,2.814000683,169.5092544,9.0,0
557,0.0,9082.816175,5.976549511,367.2307922,501.4468337,12.87712332,4.039020171,3.812887661,199.0813173,9.5,0
559,0.0,29252.50111,5.92270426,339.846577,445.0612309,16.91711276,8.905635237,5.492704955,210.3472757,7.5,0
561,0.0,14877.28974,7.07993397,338.4412768,405.8180972,15.65614883,4.086993115,4.333720849,172.0554707,6.6,0
562,2.0,32882.15594,6.516518928,352.0186379,349.9821732,14.10482106,3.792716985,3.423831621,200.4207555,6.0,0
563,0.0,14973.29736,10.70701558,316.1444504,337.219448,19.4116987,4.180292414,3.843484016,164.8172074,6.3,0
565,2.0,19436.50354,4.639115858,352.4244392,494.0943388,14.46029465,4.063819863,3.841052038,217.7001303,7.5,0
566,1.0,25833.85171,8.243781227,333.9471072,302.1907102,10.55857558,4.26419553,3.681765114,175.0439989,6.4,0
569,1.0,15825.44032,8.110140337,313.0573324,425.0167571,14.89918076,8.822537442,2.722571208,189.8277886,5.7,0
572,2.0,4728.650671,8.848262224,356.7736375,299.2797747,9.439925286,4.137413578,5.176205069,157.2319816,8.8,0
573,0.0,15007.27268,7.697323746,355.7260064,561.6131872,10.15323287,4.21951286,3.137551206,186.4630821,8.0,0
575,2.0,20920.25156,5.527620653,338.5823539,332.6127519,12.80902397,4.332065795,3.568823153,202.9449791,6.4,0
576,2.0,27951.61307,8.075626886,303.6469276,467.171822,13.83511668,4.248745035,3.631006709,179.5797525,6.1,0
577,0.0,16061.5901,4.142485399,356.3048253,370.7121076,14.06171029,8.846449713,4.914276095,228.7321522,8.5,0
578,2.0,27840.69421,7.132239773,318.6434912,414.0150432,15.55010138,4.151374869,3.078985839,200.1449708,5.8,0
581,2.0,10465.2616,7.668315445,350.535418,472.0429124,14.63390897,4.124909876,3.084431233,174.6926854,7.9,0
582,1.0,24897.2866,6.222626356,341.80921,389.2927845,15.95213165,3.613147401,3.916114733,221.1502583,8.6,0
583,0.0,44652.36387,6.500953108,323.999049,424.2570133,12.36182677,3.723573053,3.826158191,229.2950981,5.6,0
584,0.0,31350.27577,5.507649678,334.6448874,376.6698777,14.88630503,3.978106108,4.307547519,218.4408042,8.1,0
585,0.0,25319.91387,4.970958566,339.0597496,318.5643304,19.36869791,4.30023038,3.928495392,222.4877721,6.7,0
586,0.0,23734.84621,9.00905572,330.1646816,593.5617556,13.98629365,4.169666545,4.355880125,173.7688739,6.5,0
587,2.0,10897.15029,6.106566876,358.1931208,449.3677902,13.91164543,3.873286047,5.573210319,209.7615128,9.7,0
588,0.0,14333.53802,9.070126287,328.2979468,431.4754122,11.93480194,9.041441225,5.255703382,204.3604853,9.3,0
591,2.0,16532.82882,10.09658797,305.2489447,466.64942,6.776145723,4.191871832,4.306112971,177.2949494,6.5,0
593,0.0,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,4.187332423,1.680554025,214.2145741,6.3,0
594,1.0,26532.73725,6.132545674,328.1395817,543.1817477,17.39846476,3.872583226,4.800963142,185.7054923,5.3,0
595,1.0,11889.21775,8.377233431,345.9873539,405.3406089,17.39566199,8.91901639,3.076479932,192.0037757,8.3,0
598,2.0,12819.87544,7.536023171,343.4772615,418.6787647,13.35260403,8.954175868,3.38186391,192.1771266,8.2,0
603,2.0,30681.12026,7.268765089,340.9184904,481.8534152,9.151209133,3.935321389,2.887725422,219.7788985,8.7,0
605,0.0,14625.56136,7.7365695,349.4040572,652.5375916,10.21205821,4.05957581,4.667770161,172.8639603,6.5,0
606,0.0,17516.69936,7.489006438,352.2770291,370.0113729,14.28931979,8.810568757,2.901699556,180.3473084,7.8,0
607,0.0,8508.15373,4.945416599,386.5411847,392.7674528,12.44653913,4.005477584,3.192569799,205.2060586,9.7,0
611,0.0,29122.697,8.420763302,321.5677645,458.0441705,17.1969431,4.056468134,4.816705216,189.5958143,7.4,0
612,0.0,29493.42297,7.604130349,323.6087859,476.8444591,16.6724146,8.8714627,5.060114929,204.6828696,5.5,0
615,2.0,24769.51139,6.717666041,318.2279422,534.5408375,13.62886544,4.250482123,4.674495973,185.7066466,6.3,0
622,0.0,42327.16802,8.550483092,279.6752556,503.7324283,13.75883583,3.858285965,4.179656267,203.3868565,4.0,0
623,0.0,32333.84154,5.204084472,345.7175003,389.2152949,11.14503977,9.048025826,5.014144884,204.3580969,6.4,0
626,1.0,39997.7837,7.027226156,319.2029353,431.9724289,15.4003962,3.760090001,3.945460484,204.2598994,5.5,0
628,1.0,36701.97435,4.536412951,339.2213512,453.2113664,16.10651511,4.2334178,3.384178841,240.3453052,7.5,0
630,0.0,23823.49289,7.290877676,341.1733217,411.4244826,19.58500189,3.260300824,4.028958007,214.1866109,7.9,0
633,0.0,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,8.96903136,3.675717673,201.7812455,5.4,0
635,2.0,19966.7447,7.744695763,354.2089232,411.7955029,17.32308073,4.233841841,2.443008006,195.1905985,6.7,0
637,0.0,12772.09575,9.759897652,341.7493777,418.9724666,10.38225265,4.373303444,3.771313518,156.2217681,6.6,0
643,1.0,16360.5663,9.472844969,320.8465069,458.9239774,12.48800692,3.736716158,3.546696372,185.4109329,6.6,0
644,1.0,11120.70105,7.410890858,346.3197738,344.1549646,15.31487917,9.009524771,3.331583735,188.1607511,8.3,0
648,0.0,44612.75136,7.287925242,300.2542577,552.9075895,12.7237245,3.974767464,2.949431503,207.2805308,5.2,0
649,2.0,27408.49933,10.1846046,307.6945221,302.9404332,15.88964959,4.370418748,2.395683182,193.7532798,7.0,0
652,2.0,14149.49983,5.325852715,366.6684085,377.8579586,13.00844311,8.974938022,4.34844014,221.3201844,9.0,0
653,2.0,19952.30947,7.872037771,311.1881847,412.0389222,18.63214156,4.30631038,5.013281168,202.7455203,6.0,0
654,2.0,15130.15437,5.11275051,349.9495296,538.2037134,12.38359721,3.972133375,4.510405324,191.8503964,6.3,0
655,2.0,23564.57966,6.608205099,325.3538597,430.332754,14.35290461,3.538145163,4.458966913,212.9784674,6.6,0
656,0.0,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,8.830884443,3.792840307,153.2363644,7.1,0
657,0.0,23985.86442,7.513870224,346.4237871,436.2905517,9.612293184,4.225097298,2.934697437,208.6891531,8.1,0
659,1.0,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,4.332578502,4.536145914,154.3006837,5.6,0
660,0.0,24227.96114,7.241343465,336.1510498,369.4276991,18.18887253,4.27093455,3.703191306,192.2345408,7.5,1
662,0.0,12810.42316,8.86729383,309.6615775,412.7065583,12.38922918,4.310977909,3.919139533,210.1188126,7.3,1
663,1.0,9064.035831,7.198432415,363.5618201,324.6479088,10.2130582,9.078998408,3.846547549,210.126717,10.0,1
667,2.0,23460.82138,6.121463538,303.5503239,399.5637857,18.8222159,4.146666176,4.038829793,197.4823264,6.3,1
670,0.0,22960.18064,8.982036449,274.6894585,466.2454797,9.693048967,4.103918779,3.619132805,224.078183,8.9,1
673,0.0,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,4.117304756,3.92011648,203.4193307,8.2,1
674,0.0,31155.54022,7.4114835,383.7826259,506.5314139,14.98003369,4.252049331,5.045982883,164.6667686,4.9,1
675,2.0,20225.64292,7.56951815,352.6858428,492.0978246,19.62192339,4.177110209,3.199999614,198.996287,9.0,1
676,0.0,17606.88569,9.426339354,274.2068037,551.1452068,14.82644147,4.223989138,3.182521119,220.3871636,7.4,1
677,2.0,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,3.86985118,4.492139949,202.5147114,9.1,1
680,1.0,9727.761716,5.943694579,223.2358161,405.7615711,12.82650937,4.322610962,3.42217862,230.7669398,6.7,1
681,0.0,26738.52536,5.023142591,388.7522531,388.7526203,17.1960121,4.167670458,5.370205549,156.8989167,3.6,1
682,1.0,21440.73885,7.832473708,393.7670457,461.3562275,13.91386963,8.934614533,5.115430914,186.353361,8.0,1
686,0.0,33653.76196,5.431878696,330.8271328,426.186565,18.75990224,4.386648702,4.641258532,202.4612113,8.9,1
687,1.0,21148.2419,9.124900322,326.2542815,312.3885856,13.042948,4.321634423,4.899815187,198.3100198,5.9,1
689,0.0,7839.31876,10.50880989,278.428265,370.0851534,15.79097733,4.358842687,4.576728706,229.9644224,8.8,1
690,1.0,17248.61874,7.685369735,286.4035215,269.0136348,11.75734824,4.05845013,3.22395109,208.4385926,7.7,1
691,1.0,32238.07778,6.895013645,321.0804652,449.2599756,12.51464126,9.004348729,4.430116016,208.91472,9.1,1
692,2.0,41538.24273,7.728177044,376.012933,428.4448225,10.82869634,4.18974322,2.96755413,147.5818314,1.8,1
